                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7                         8
                        E                         H                         W                       eta                         l                      n_pg                 Re(omega)                 Im(omega)
  0.1000000000000000E+001   0.4174839381716416E+001  -0.1345016346467525E+000  -0.6585019421918036E+000                         8                         0   0.2889581070576293E+001  -0.7446881174611733E-002
                        1                         2                         3                         4                         5                         6                         7                         8                         9                        10
                  alpha_0                   alpha_1                     dE_dx                     dW_dx                       rho                         x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
 -0.2253952253247856E+005   0.1758472561963070E+001   0.9032959853322563E-022   0.3975232998484231E-033   0.3691718121124179E-005   0.5000000000000000E-001   0.1371227478927103E-011   0.7578600483184256E-012  -0.1634240920196583E-026   0.2177001138743051E-026
 -0.2171239478518826E+005   0.1809090933365365E+001   0.9182334903039488E-022   0.1107604620700003E-022   0.3610584266253832E-005   0.5064392748802204E-001   0.1372313595105242E-011   0.7581431922891925E-012   0.1258517526612338E-011   0.6991251639783386E-012
 -0.2080480878817663E+005   0.1866540256181513E+001   0.1040155682757198E-021   0.6176552772278194E-022   0.3520357098579223E-005   0.5138981975388769E-001   0.1436047441945451E-011   0.7804313711009912E-012   0.2724648913560008E-011   0.1506830110819267E-011
 -0.1995108729223772E+005   0.1920859605644536E+001   0.1287393241903035E-021   0.1665102817858759E-021   0.3434083848112780E-005   0.5213279064987281E-001   0.1566379927545768E-011   0.8238468514186405E-012   0.4257149579212184E-011   0.2330216621460498E-011
 -0.1909561774594587E+005   0.1973779134392068E+001   0.1722923974828063E-021   0.3648838476801383E-021   0.3346320562130648E-005   0.5292176226980150E-001   0.1779342267827636E-011   0.8897678373412414E-012   0.6038039018975588E-011   0.3247078539069847E-011
 -0.1829232641831839E+005   0.2021609124542570E+001   0.2393512879909953E-021   0.6961966045624702E-021   0.3262018959530740E-005   0.5370746722794626E-001   0.2071172963953592E-011   0.9715474812607990E-012   0.8043707337748977E-011   0.4220834233539789E-011
 -0.1717609167865588E+005   0.2084221914645169E+001   0.4036510298230907E-021   0.1553534526240355E-020   0.3143842885083583E-005   0.5488039612828963E-001   0.2664395991933720E-011   0.1113110630838426E-011   0.1164655502226821E-010   0.5813608090207058E-011
 -0.1665505928519893E+005   0.2111475377314923E+001   0.5268312844718522E-021   0.2219031805293733E-020   0.3087792626904162E-005   0.5546388208716792E-001   0.3039543601798909E-011   0.1190902526549731E-011   0.1377232209180876E-010   0.6673004480096248E-011
 -0.1599564176150780E+005   0.2143831542344557E+001   0.7525031155088005E-021   0.3434495082485339E-020   0.3015740328712715E-005   0.5623883526986578E-001   0.3633577813129754E-011   0.1300118032713930E-011   0.1703106534575902E-010   0.7889487395638675E-011
