                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7                         8
                        E                         H                         W                       eta                         l                      n_pg                 Re(omega)                 Im(omega)
  0.1000000000000000E+001   0.4279104021634158E+002   0.6211354470361633E+001   0.7478319984072923E+000                         8                         3   0.9251058341221460E+001   0.1073568937887757E+000
                        1                         2                         3                         4                         5                         6                         7                         8                         9                        10
                  alpha_0                   alpha_1                     dE_dx                     dW_dx                       rho                         x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
 -0.2195179300163298E+004   0.1802611200891417E+001   0.1725073446391016E-015  -0.1252247133179543E-028   0.3691718121124179E-005   0.5000000000000000E-001  -0.2090838311714208E-008  -0.5622366114574390E-009   0.1953153394306986E-024  -0.1007801990715859E-024
 -0.2114492077807553E+004   0.1854979540578814E+001   0.1729694858983871E-015   0.8915861561159896E-017   0.3610584266253832E-005   0.5064392748802204E-001  -0.2077927770368755E-008  -0.5584915016710231E-009  -0.1917579137539427E-008  -0.5155044243549634E-009
 -0.2025956025354957E+004   0.1914512299424163E+001   0.1843555013200970E-015   0.4043819070863565E-016   0.3520357098579223E-005   0.5138981975388769E-001  -0.2098850265119463E-008  -0.5631303304781252E-009  -0.4104936264334289E-008  -0.1102863106778759E-008
 -0.1942674468772478E+004   0.1970968272029895E+001   0.2072903794285867E-015   0.9389645552163051E-016   0.3434083848112780E-005   0.5213279064987281E-001  -0.2156265801380896E-008  -0.5769168248365836E-009  -0.6283416755722299E-008  -0.1686478959112127E-008
 -0.1859222335990815E+004   0.2026224312795091E+001   0.2451084647156293E-015   0.1876676054616189E-015   0.3346320562130648E-005   0.5292176226980150E-001  -0.2255481304157151E-008  -0.6010516697365382E-009  -0.8637545496950690E-008  -0.2314956073289696E-008
 -0.1780860184190757E+004   0.2076453152207340E+001   0.2981850044409861E-015   0.3441691632733152E-015   0.3262018959530740E-005   0.5370746722794626E-001  -0.2392578066541018E-008  -0.6343639399422318E-009  -0.1106160949311718E-007  -0.2959089395626947E-008
 -0.1671969900300072E+004   0.2142776078409971E+001   0.4119328483060036E-015   0.7122417791746274E-015   0.3143842885083583E-005   0.5488039612828963E-001  -0.2666701789783254E-008  -0.7004223246772145E-009  -0.1491420275846367E-007  -0.3975178270225899E-008
 -0.1621142401404632E+004   0.2171934317483816E+001   0.4872959694393903E-015   0.9432894409170957E-015   0.3087792626904162E-005   0.5546388208716792E-001  -0.2835567512587885E-008  -0.7408848586024408E-009  -0.1695824789812576E-007  -0.4510239078631432E-008
 -0.1556815164130354E+004   0.2206883222447731E+001   0.6110072254681968E-015   0.1290159330532438E-014   0.3015740328712715E-005   0.5623883526986578E-001  -0.3093433504354986E-008  -0.8025469146609871E-009  -0.1984187801992183E-007  -0.5260283478009847E-008
