                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7                         8
                        E                         H                         W                       eta                         l                      n_pg                 Re(omega)                 Im(omega)
  0.1000000000000000E+001   0.6771906163415839E-036   0.1684320749572773E-016   0.1170550441529367E+000                         0                       102  -0.1163778859011955E-017  -0.2353824375474915E+001
                        1                         2                         3                         4                         5                         6                         7                         8                         9                        10
                  alpha_0                   alpha_1                     dE_dx                     dW_dx                       rho                         x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
  0.3923918077654349E+001   0.1797568069691440E+001   0.1855498556817924E-026  -0.7819534305974232E-020   0.3691718121124179E-005   0.5000000000000000E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.6025226210936063E-013   0.1823109328174730E-023
  0.3922804385440441E+001   0.1848891497231626E+001   0.1186803555075547E-010  -0.1519236508334752E-019   0.3610584266253832E-005   0.5064392748802204E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.4810615160259492E-005  -0.6128287453037476E-021
  0.3921508048639840E+001   0.1907161444607680E+001   0.1728606004138267E-009  -0.1139265464312284E-019   0.3520357098579223E-005   0.5138981975388769E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.1832334975692319E-004  -0.1306220940821927E-020
  0.3920214545478523E+001   0.1962300811345035E+001   0.7076368400689007E-009  -0.5420721374588416E-020   0.3434083848112780E-005   0.5213279064987281E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.3700122596952831E-004  -0.1556633502757215E-020
  0.3918835240309265E+001   0.2016094893935318E+001   0.1674362427710920E-008   0.4397258456152056E-020   0.3346320562130648E-005   0.5292176226980150E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.5679812297164150E-004  -0.1219732066118561E-020
  0.3917472004990640E+001   0.2064794505075131E+001   0.2573093133358623E-008   0.1332729331778703E-019   0.3262018959530740E-005   0.5370746722794626E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.7027116564383227E-004  -0.2840767576100274E-021
  0.3915394732015613E+001   0.2128722779824384E+001   0.2528808383363866E-008   0.1898724525461508E-019   0.3143842885083583E-005   0.5488039612828963E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.6944446303242593E-004   0.1574711800094336E-020
  0.3914355279756259E+001   0.2156632972103486E+001   0.1837893768501129E-008   0.1713130142661512E-019   0.3087792626904162E-005   0.5546388208716792E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.5910894296996840E-004   0.2428271527821955E-020
  0.3912975976006661E+001   0.2189862157286818E+001   0.7582461720689962E-009   0.9907767171259621E-020   0.3015740328712715E-005   0.5623883526986578E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.3788777843064960E-004   0.3082056531949011E-020
  0.3912289790398862E+001   0.2204987773311307E+001   0.3458164010185594E-009   0.4697782904897210E-020   0.2980866760589328E-005   0.5662453708937720E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.2556078361437267E-004   0.3142081345409085E-020
  0.3911012320799034E+001   0.2231312300198300E+001   0.8195419098972025E-011  -0.6166127650004191E-020   0.2915903484537884E-005   0.5735475060071128E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.3927868438459396E-005   0.2702198053741077E-020
  0.3909185141228651E+001   0.2264050374060774E+001   0.9562595133954753E-010  -0.1903548422094590E-019   0.2826901726242797E-005   0.5839888057093348E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.1338305687981424E-004   0.1078115475839611E-020
  0.3906524822604452E+001   0.2301480754125758E+001   0.4319657819949210E-011  -0.2151111752939658E-019   0.2710652361051653E-005   0.5987372641525620E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.2833210156011319E-005  -0.1618087044428617E-020
  0.3905143699119312E+001   0.2316884102153160E+001   0.4256305879341625E-009  -0.1397283796409442E-019   0.2654446850315382E-005   0.6063007879060343E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.2806522854301020E-004  -0.2505289815482860E-020
  0.3903871576214738E+001   0.2329530673734338E+001   0.1700292430684706E-008  -0.2825838972328357E-020   0.2603242016983323E-005   0.6133585050794195E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.5599090195422601E-004  -0.2590893210549414E-020
  0.3902620836176740E+001   0.2342117037349668E+001   0.3586685810204577E-008   0.9596810417232277E-020   0.2553371235116653E-005   0.6203905421594492E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.8118052122322545E-004  -0.1883903911730663E-020
  0.3900100094003904E+001   0.2369885250886849E+001   0.5442613260182698E-008   0.2598643305864355E-019   0.2459353321363032E-005   0.6343857203000144E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.9964768033635969E-004   0.1036587932157114E-020
  0.3898568069426366E+001   0.2388070992293518E+001   0.4040195594874401E-008   0.2605970645581570E-019   0.2406675795903966E-005   0.6427231225201459E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.8566349577280391E-004   0.3022562450278942E-020
  0.3897063558546605E+001   0.2407267602473870E+001   0.1659851592701398E-008   0.1724299141825159E-019   0.2355559785201100E-005   0.6510250886507814E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.5479200035144624E-004   0.4329761967255019E-020
  0.3895394856162427E+001   0.2429952390389711E+001   0.8870123349041522E-010   0.2659058014904057E-021   0.2301170618555181E-005   0.6602054479033310E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.1263684425478953E-004   0.4417428744838650E-020
  0.3893727010362601E+001   0.2453090402635936E+001   0.2632654305056371E-009  -0.1804578991340620E-019   0.2249180993272542E-005   0.6693431627248160E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.2172016905006532E-004   0.2980608347565958E-020
  0.3892063589211736E+001   0.2472699291584520E+001   0.6387360489698096E-009  -0.3048140527642562E-019   0.2199375666903725E-005   0.6784387911593293E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.3375418694994767E-004   0.4989861118815375E-021
  0.3890408601894768E+001   0.2486231164102150E+001   0.1619106043017331E-009  -0.3182737249472696E-019   0.2151552656393792E-005   0.6874928845876688E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.1695589688391121E-004  -0.2110700998938882E-020
  0.3888468956927190E+001   0.2494871860457710E+001   0.6357606557498718E-009  -0.1789074221957082E-019   0.2096122992347666E-005   0.6982885433223110E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.3351435330377664E-004  -0.3980653071958934E-020
  0.3884844945510376E+001   0.2491193477177364E+001   0.8623691107334221E-008   0.2223675463646502E-019   0.2002602873774321E-005   0.7179415241278611E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.1228251839098320E-003  -0.1803852101176483E-020
  0.3883182717326392E+001   0.2481456867442102E+001   0.1058008948955702E-007   0.3504705211125930E-019   0.1963117141940467E-005   0.7268031256002634E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.1357319516781777E-003   0.1104950296334331E-020
  0.3881557488471860E+001   0.2469828112585356E+001   0.7725419123035279E-008   0.3558578467918178E-019   0.1924608065000038E-005   0.7356261786424509E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.1157337474256123E-003   0.4048724302360153E-020
  0.3879940178664504E+001   0.2460804501186160E+001   0.2712076345475086E-008   0.2303832001585675E-019   0.1887481892896195E-005   0.7444111861231435E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.6842644620813786E-004   0.5952058834267915E-020
  0.3878009728004716E+001   0.2454420500059420E+001   0.2877943257980031E-012  -0.3108989209542760E-020   0.1844761672231459E-005   0.7548883609205287E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.7030975230777090E-006   0.5866289159309496E-020
  0.3876083404492481E+001   0.2452517081131524E+001   0.1557841743353386E-008  -0.2958966692265241E-019   0.1803912608586190E-005   0.7653124551532002E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.5159913927973737E-004   0.3205420347436391E-020
  0.3874008171158088E+001   0.2455254729098832E+001   0.1825867664580661E-008  -0.4363163520375517E-019   0.1761596154964225E-005   0.7765382620385582E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.5571163828727717E-004  -0.1179532065662409E-020
  0.3871935997921936E+001   0.2462903778826708E+001   0.2062493641671341E-011  -0.3440553183329515E-019   0.1721234081697410E-005   0.7877038476919530E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.1867414347211072E-005  -0.4818755739185123E-020
  0.3869910211729687E+001   0.2474194059230524E+001   0.4227856118003600E-008  -0.5761390996504037E-020   0.1682173886225769E-005   0.7988102152462098E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.8433509982742954E-004  -0.5648616784902546E-020
  0.3865974903632147E+001   0.2494781719317326E+001   0.1905090947729713E-007   0.4423279673255701E-019   0.1612425395966412E-005   0.8200071823250743E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.1781261588405722E-003   0.5022741545401602E-021
  0.3864088420641284E+001   0.2501058681876574E+001   0.1453389969209829E-007   0.4745305727553631E-019   0.1581084099184110E-005   0.8300944178108320E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.1552077551910419E-003   0.5055689954229261E-020
  0.3861289579892179E+001   0.2506792798598939E+001   0.1149800228354360E-008   0.1593506637570836E-019   0.1536126748024578E-005   0.8451269997644428E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.4350137758303414E-004   0.8228517771368104E-020
  0.3859904443808564E+001   0.2508128013581548E+001   0.3542954202990799E-009  -0.1047847289349253E-019   0.1514508812653053E-005   0.8526020563165897E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.2410614743496121E-004   0.7321210402834948E-020
  0.3856763555019188E+001   0.2507563972001820E+001   0.5226831121470098E-008  -0.5346082622715226E-019   0.1465629261504432E-005   0.8699409304514416E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.9224540098895932E-004   0.2554798848826979E-021
  0.3853101110591536E+001   0.2505135296184765E+001   0.1578688553521207E-009  -0.3571675464294810E-019   0.1414371920763548E-005   0.8895840873616949E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.1595903872734334E-004  -0.7124838503968773E-020
  0.3850519651941211E+001   0.2504809605337717E+001   0.1450988140646451E-007   0.1386824027575692E-019   0.1380262877928413E-005   0.9033811368890059E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.1525131625301726E-003  -0.6319074552021058E-020
  0.3848296464683474E+001   0.2505491392706700E+001   0.3133094666961017E-007   0.5287786743593965E-019   0.1351222430820068E-005   0.9154666101265885E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.2235157566779610E-003  -0.7447763184338626E-021
  0.3845345636049430E+001   0.2507611262729670E+001   0.1833036080473999E-007   0.5668687665717165E-019   0.1314370573350058E-005   0.9314832406613344E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.1703644065854135E-003   0.7781103715313652E-020
  0.3843027814181670E+001   0.2510114497868438E+001   0.8891072451487467E-009   0.1721089514802386E-019   0.1286861937550688E-005   0.9439997200025778E-001   0.0000000000000000E+000   0.0000000000000000E+000  -0.3741679190297106E-004   0.1048563791783751E-019
  0.3840740044849960E+001   0.2513255157183834E+001   0.5135362639786166E-008  -0.3620226862352174E-019   0.1260357431935859E-005   0.9564483731118999E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.8968183374090872E-004   0.7092778276027909E-020
  0.3838464406173413E+001   0.2517435105588760E+001   0.1041561999325741E-007  -0.6963718596030193E-019   0.1234930318847506E-005   0.9688304556615805E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.1273798905398654E-003  -0.4976969129096596E-021
  0.3836242912437142E+001   0.2522986661760593E+001   0.1353670223598037E-008  -0.6069322994053756E-019   0.1210233341064319E-005   0.9811471917518726E-001   0.0000000000000000E+000   0.0000000000000000E+000   0.4580522633433344E-004  -0.7622957970463520E-020
  0.3831857481663039E+001   0.2537521501559646E+001   0.3094090793077294E-007   0.2943995013039199E-019   0.1164805687456766E-005   0.1005177479741256E+000   0.0000000000000000E+000   0.0000000000000000E+000  -0.2178835048901480E-003  -0.6809757992967871E-020
  0.3829728096390474E+001   0.2546094242639939E+001   0.5268960631649612E-007   0.7032508482224577E-019   0.1144239284305341E-005   0.1016702538739458E+000   0.0000000000000000E+000   0.0000000000000000E+000  -0.2836203960034358E-003   0.4975209132310601E-021
  0.3827656469920309E+001   0.2555570142291987E+001   0.3492078483070625E-007   0.7367388588644164E-019   0.1124121134996327E-005   0.1028172683385063E+000   0.0000000000000000E+000   0.0000000000000000E+000  -0.2303544981710144E-003   0.8466378091303423E-020
  0.3825187266676150E+001   0.2568140332177808E+001   0.1784368223102493E-008   0.2628512486460046E-019   0.1100944073459077E-005   0.1041847647900085E+000   0.0000000000000000E+000   0.0000000000000000E+000  -0.5192574221320702E-004   0.1278598460957627E-019
  0.3822775023536841E+001   0.2580708066655163E+001   0.1059268429197902E-007  -0.4396614295816294E-019   0.1078492770961285E-005   0.1055446623465228E+000   0.0000000000000000E+000   0.0000000000000000E+000   0.1261785224431945E-003   0.8530140169882782E-020
  0.3817949816837448E+001   0.2600407789255677E+001   0.4865374353221597E-008  -0.7858986898644164E-019   0.1036576101747550E-005   0.1082399269722067E+000   0.0000000000000000E+000   0.0000000000000000E+000   0.8505451283984924E-004  -0.8352398255757608E-020
  0.3815527160358920E+001   0.2607253268437331E+001   0.9243376990180703E-008  -0.2065638264889267E-019   0.1017027586275736E-005   0.1095760435641234E+000   0.0000000000000000E+000   0.0000000000000000E+000  -0.1169124248854950E-003  -0.1189919335243370E-019
  0.3813200073861074E+001   0.2612480666116151E+001   0.6072978250292746E-007   0.5498467980335155E-019   0.9978379935036035E-006   0.1109051590685903E+000   0.0000000000000000E+000   0.0000000000000000E+000  -0.2989141079323018E-003  -0.6294595311476054E-020
  0.3809097022378666E+001   0.2618194735296706E+001   0.4520875233027843E-007   0.8808927806198471E-019   0.9655919728561464E-006   0.1132474403156903E+000   0.0000000000000000E+000   0.0000000000000000E+000  -0.2567517190450338E-003   0.1098752736591203E-019
  0.3806023129841042E+001   0.2620271514090564E+001   0.2085272394508292E-009   0.5551005540159125E-020   0.9429637573584520E-006   0.1149874231446784E+000   0.0000000000000000E+000   0.0000000000000000E+000   0.1737844333330615E-004   0.1499490401589007E-019
