                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7                         8
                        E                         H                         W                       eta                         l                      n_pg                 Re(omega)                 Im(omega)
  0.9999999999999999E+000   0.3187600171015199E+002   0.3623173092621792E+001   0.7424185314608275E+000                         5                         3   0.7984485169395957E+001   0.7263475365732967E-001
                        1                         2                         3                         4                         5                         6                         7                         8                         9                        10
                  alpha_0                   alpha_1                     dE_dx                     dW_dx                       rho                         x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
 -0.1226186523563649E+004   0.1790073763805060E+001   0.1151966359825390E-008   0.1563516299958134E-022   0.3691718121124179E-005   0.5000000000000000E-001  -0.8472081719187492E-005  -0.1830933350919064E-005   0.5979073727085905E-021  -0.3215842838811148E-021
 -0.1181052689014413E+004   0.1841944353118704E+001   0.1138692872067624E-008   0.2819140256101704E-010   0.3610584266253832E-005   0.5064392748802204E-001  -0.8388457745765114E-005  -0.1812179901203865E-005  -0.3224387805958284E-005  -0.6966867773911262E-006
 -0.1131528486429205E+004   0.1900884481839076E+001   0.1154344676601651E-008   0.1307702982849036E-009   0.3520357098579223E-005   0.5138981975388769E-001  -0.8356944637556024E-005  -0.1802937110785680E-005  -0.6869928358673499E-005  -0.1483654654351656E-005
 -0.1084943492120604E+004   0.1956732667995553E+001   0.1201287939488673E-008   0.3001391189672885E-009   0.3434083848112780E-005   0.5213279064987281E-001  -0.8391131723868649E-005  -0.1806323261665738E-005  -0.1043493669457360E-004  -0.2251819266134882E-005
 -0.1038263098310749E+004   0.2011324029808923E+001   0.1284423516677122E-008   0.5801066268682976E-009   0.3346320562130648E-005   0.5292176226980150E-001  -0.8494373686743242E-005  -0.1822628992292889E-005  -0.1418062006247923E-004  -0.3056640807106628E-005
 -0.9944298812437700E+003   0.2060870442454309E+001   0.1401030466475506E-008   0.1018087029431248E-008   0.3262018959530740E-005   0.5370746722794626E-001  -0.8661715221605974E-005  -0.1850665896500054E-005  -0.1789902337816337E-004  -0.3852497697117116E-005
 -0.9335202678128068E+003   0.2126137815942981E+001   0.1640708589292689E-008   0.1974673510668386E-008   0.3143842885083583E-005   0.5488039612828963E-001  -0.9022178387654345E-005  -0.1911745510618103E-005  -0.2349130623988002E-004  -0.5041606102915451E-005
 -0.9050890625312287E+003   0.2154754112077901E+001   0.1791089208294828E-008   0.2537148255849407E-008   0.3087792626904162E-005   0.5546388208716792E-001  -0.9250082153519801E-005  -0.1950530194127330E-005  -0.2630714426361595E-004  -0.5636257853392637E-005
 -0.8691065628853586E+003   0.2188965320967721E+001   0.2025188753674487E-008   0.3329770544141287E-008   0.3015740328712715E-005   0.5623883526986578E-001  -0.9600215685673253E-005  -0.2010442158794921E-005  -0.3010711188844209E-004  -0.6433823264359811E-005
 -0.8519159000543018E+003   0.2204598813759384E+001   0.2157323606315954E-008   0.3756794742520539E-008   0.2980866760589328E-005   0.5662453708937720E-001  -0.9794575306117710E-005  -0.2043874158481606E-005  -0.3202810880043211E-004  -0.6834835221882653E-005
 -0.8206067748355329E+003   0.2231928449937903E+001   0.2437406759977260E-008   0.4703470670271328E-008   0.2915903484537884E-005   0.5735475060071128E-001  -0.1019785399105591E-004  -0.2113408201873209E-005  -0.3573232779927751E-004  -0.7603871614528252E-005
 -0.7784794785025588E+003   0.2266183616758331E+001   0.2913254208567621E-008   0.6432197555989481E-008   0.2826901726242797E-005   0.5839888057093348E-001  -0.1085304611544783E-004  -0.2226179981348911E-005  -0.4120607270002682E-004  -0.8730043996483976E-005
 -0.7238051786250494E+003   0.2305886098367707E+001   0.3762176066420143E-008   0.9236830720060836E-008   0.2710652361051653E-005   0.5987372641525620E-001  -0.1193331206530391E-004  -0.2411555570956574E-005  -0.4936268996983022E-004  -0.1038596565428863E-004
 -0.6977689314496993E+003   0.2322523923581091E+001   0.4290305172740573E-008   0.1060743487282836E-007   0.2654446850315382E-005   0.6063007879060343E-001  -0.1255908405160495E-004  -0.2519183641327727E-005  -0.5376059235230681E-004  -0.1126857532034565E-004
 -0.6746024880506949E+003   0.2336377180152798E+001   0.4846729698009281E-008   0.1182208027926978E-007   0.2603242016983323E-005   0.6133585050794195E-001  -0.1318676954573486E-004  -0.2627770760135142E-005  -0.5801437549965359E-004  -0.1211605557102192E-004
 -0.6525421627694952E+003   0.2350219366779801E+001   0.5468134157357743E-008   0.1304169076512045E-007   0.2553371235116653E-005   0.6203905421594492E-001  -0.1385415163306355E-004  -0.2743959518515418E-005  -0.6240732644800334E-004  -0.1298551553871135E-004
 -0.6114534891305118E+003   0.2380610576017270E+001   0.6935158645217307E-008   0.1540270745884764E-007   0.2459353321363032E-005   0.6343857203000144E-001  -0.1530722524240940E-004  -0.2999371416344892E-005  -0.7165508716963576E-004  -0.1479966923055273E-004
 -0.5886255579981847E+003   0.2400434606017424E+001   0.7976529319438688E-008   0.1677209218373162E-007   0.2406675795903966E-005   0.6427231225201459E-001  -0.1625479387669829E-004  -0.3167524793423618E-005  -0.7750027448071307E-004  -0.1593691743036183E-004
 -0.5670246391989585E+003   0.2421339617646286E+001   0.9152403298535547E-008   0.1825994323449243E-007   0.2355559785201100E-005   0.6510250886507814E-001  -0.1726006618173653E-004  -0.3347009260681595E-005  -0.8359171543050347E-004  -0.1711577177435270E-004
 -0.5443673368923194E+003   0.2445990360508042E+001   0.1063553971363834E-007   0.2027838293446616E-007   0.2301170618555181E-005   0.6602054479033310E-001  -0.1844481825099181E-004  -0.3559407045597628E-005  -0.9066123066644847E-004  -0.1847708273644952E-004
 -0.5230141091460691E+003   0.2471165575643683E+001   0.1232590549495902E-007   0.2293368909239186E-007   0.2249180993272542E-005   0.6693431627248160E-001  -0.1970230379523014E-004  -0.3785138820040437E-005  -0.9806456176326609E-004  -0.1989588518838014E-004
 -0.5028687836818737E+003   0.2492884694351288E+001   0.1424634891724731E-007   0.2641121510212792E-007   0.2199375666903725E-005   0.6784387911593293E-001  -0.2103344706300523E-004  -0.4023678877540856E-005  -0.1058166180776231E-003  -0.2137487132554300E-004
 -0.4838437345944484E+003   0.2508601854373739E+001   0.1642174492238877E-007   0.3083179897956376E-007   0.2151552656393792E-005   0.6874928845876688E-001  -0.2243960353898124E-004  -0.4274611477630712E-005  -0.1139318374982936E-003  -0.2291637620660509E-004
