                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7                         8
                        E                         H                         W                       eta                         l                      n_pg                 Re(omega)                 Im(omega)
  0.9999999999999997E+000   0.3198985869930332E+001  -0.7154861591360247E-001  -0.5575224782867795E+000                         6                         0   0.2529421226261191E+001  -0.4526189281505220E-002
                        1                         2                         3                         4                         5                         6                         7                         8                         9                        10
                  alpha_0                   alpha_1                     dE_dx                     dW_dx                       rho                         x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
 -0.1715800353770200E+005   0.1757354074497193E+001   0.1683570732328329E-016   0.7754772564841185E-029   0.3691718121124179E-005   0.5000000000000000E-001   0.7305921644039291E-009   0.5005094648390114E-009  -0.1549007092078672E-024   0.2420002496523317E-024
 -0.1652832610096460E+005   0.1807928059996882E+001   0.1686161262967070E-016   0.1303190452673353E-017   0.3610584266253832E-005   0.5064392748802204E-001   0.7272988307346999E-009   0.4985515839266251E-009   0.3891067647873312E-009   0.2684960132020330E-009
 -0.1583739726922808E+005   0.1865324536750079E+001   0.1815365485718124E-016   0.7559537203786599E-017   0.3520357098579223E-005   0.5138981975388769E-001   0.7475733043834810E-009   0.5060304395812923E-009   0.8371695226334455E-009   0.5758557582891479E-009
 -0.1518747452908792E+005   0.1919589688999881E+001   0.2086681490482777E-016   0.2019066992528667E-016   0.3434083848112780E-005   0.5213279064987281E-001   0.7933582061259430E-009   0.5227772690915488E-009   0.1294980813881122E-008   0.8836576790725378E-009
 -0.1453622105170456E+005   0.1972449947792930E+001   0.2554084380962554E-016   0.4293129724167989E-016   0.3346320562130648E-005   0.5292176226980150E-001   0.8699413742249442E-009   0.5491054517054726E-009   0.1810357484089477E-008   0.1217960120710185E-008
 -0.1392468992586569E+005   0.2020219085114361E+001   0.3242299194290675E-016   0.7858616311404212E-016   0.3262018959530740E-005   0.5370746722794626E-001   0.9750923591536110E-009   0.5820986982511325E-009   0.2369723402979981E-008   0.1562849697620687E-008
 -0.1307492070102898E+005   0.2082737752117163E+001   0.4810731942177364E-016   0.1636069106852696E-015   0.3143842885083583E-005   0.5488039612828963E-001   0.1186100722307362E-008   0.6389599036192717E-009   0.3327334502188055E-008   0.2106402192907790E-008
 -0.1267826822574359E+005   0.2109942890184298E+001   0.5912796229016415E-016   0.2252489803900789E-015   0.3087792626904162E-005   0.5546388208716792E-001   0.1317093026508515E-008   0.6700041150928700E-009   0.3869789952771842E-008   0.2390631881761580E-008
 -0.1217626568733622E+005   0.2142233275227454E+001   0.7824950346444933E-016   0.3314520713866540E-015   0.3015740328712715E-005   0.5623883526986578E-001   0.1520882453827010E-008   0.7134313249696977E-009   0.4675760580508887E-008   0.2783792509786732E-008
