                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7                         8
                        E                         H                         W                       eta                         l                      n_pg                 Re(omega)                 Im(omega)
  0.9999999999999999E+000   0.2226810552722944E+001  -0.2039181458134861E-001  -0.3198642858414717E+000                         4                         0   0.2110360420744734E+001  -0.1548598838116090E-002
                        1                         2                         3                         4                         5                         6                         7                         8                         9                        10
                  alpha_0                   alpha_1                     dE_dx                     dW_dx                       rho                         x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
 -0.1173631671834209E+005   0.1756237675091789E+001   0.3747374110266639E-011   0.2669107986401348E-023   0.3691718121124179E-005   0.5000000000000000E-001   0.4616638966666026E-006   0.3917379050744453E-006  -0.4911525318326601E-022   0.7315317324093484E-022
 -0.1130556336676817E+005   0.1806767318428730E+001   0.3706123641746878E-011   0.1426280528660967E-012   0.3610584266253832E-005   0.5064392748802204E-001   0.4572974837216264E-006   0.3886409415192114E-006   0.1163076784603238E-006   0.9977424125632914E-007
 -0.1083290883538602E+005   0.1864110998338022E+001   0.3817259738543689E-011   0.9216788780218171E-012   0.3520357098579223E-005   0.5138981975388769E-001   0.4623254377358539E-006   0.3893618815489146E-006   0.2487853213234512E-006   0.2130155669038330E-006
 -0.1038830601056805E+005   0.1918322000807065E+001   0.4098441555116312E-011   0.2481656974972974E-011   0.3434083848112780E-005   0.5213279064987281E-001   0.4781069411281205E-006   0.3941435638575809E-006   0.3812759623253952E-006   0.3245375318872177E-006
 -0.9942792876418285E+004   0.1971123037990224E+001   0.4593438749027642E-011   0.5168099238261182E-011   0.3346320562130648E-005   0.5292176226980150E-001   0.5065176154132174E-006   0.4028899780536798E-006   0.5259293873771587E-006   0.4427841444531871E-006
 -0.9524453255724013E+004   0.2018831368810214E+001   0.5305380145473290E-011   0.9125184721134525E-011   0.3262018959530740E-005   0.5370746722794626E-001   0.5465033901149240E-006   0.4144002658163732E-006   0.6772572499250876E-006   0.5612799342729534E-006
 -0.8943138451487741E+004   0.2081255976215870E+001   0.6836026446009253E-011   0.1780423674815780E-010   0.3143842885083583E-005   0.5488039612828963E-001   0.6269639849312687E-006   0.4343199781588158E-006   0.9237760191898602E-006   0.7408412741976346E-006
 -0.8671794269400023E+004   0.2108412818918881E+001   0.7849780512023427E-011   0.2365005884234461E-010   0.3087792626904162E-005   0.5546388208716792E-001   0.6763873037040379E-006   0.4451295353704899E-006   0.1057506421758343E-005   0.8315310761879392E-006
 -0.8328381665892255E+004   0.2140637460395832E+001   0.9520410442929038E-011   0.3312231500074748E-010   0.3015740328712715E-005   0.5623883526986578E-001   0.7522580224097796E-006   0.4601581080523661E-006   0.1249601733273269E-005   0.9536424568729215E-006
