                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7                         8
                        E                         H                         W                       eta                         l                      n_pg                 Re(omega)                 Im(omega)
  0.1000000000000000E+001   0.1815695472199625E+002   0.2340428574521058E+001   0.7803225140220831E+000                         5                         2   0.6026102342641758E+001   0.6216188322765685E-001
                        1                         2                         3                         4                         5                         6                         7                         8                         9                        10
                  alpha_0                   alpha_1                     dE_dx                     dW_dx                       rho                         x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
 -0.2155610642341243E+004   0.1774411438574358E+001   0.1247406846915158E-009   0.5548893463094313E-022   0.3691718121124179E-005   0.5000000000000000E-001   0.2770182264569038E-005   0.6792486784530552E-006   0.1245886633722283E-021  -0.5948467806773180E-021
 -0.2076376620568386E+004   0.1825660990128886E+001   0.1234090076502958E-009   0.3733426565566752E-011   0.3610584266253832E-005   0.5064392748802204E-001   0.2744068225652239E-005   0.6723885255186304E-006   0.1055165453676002E-005   0.2586844278429635E-006
 -0.1989435193520578E+004   0.1883861714690710E+001   0.1255135950500137E-009   0.1771830096525188E-010   0.3520357098579223E-005   0.5138981975388769E-001   0.2738490230489137E-005   0.6693277101900868E-006   0.2249478594274996E-005   0.5510002621879152E-006
 -0.1907653693580775E+004   0.1938951591002944E+001   0.1313133869952247E-009   0.4213350058531076E-010   0.3434083848112780E-005   0.5213279064987281E-001   0.2757692302586519E-005   0.6711530890514871E-006   0.3420173286540247E-005   0.8365403488023228E-006
 -0.1825704767381237E+004   0.1992713665905529E+001   0.1414345777154057E-009   0.8314206194546981E-010   0.3346320562130648E-005   0.5292176226980150E-001   0.2803342264567551E-005   0.6779016442454009E-006   0.4654666316495719E-005   0.1135996667394053E-005
 -0.1748754217395940E+004   0.2041408619915914E+001   0.1555808813473752E-009   0.1456836836491448E-009   0.3262018959530740E-005   0.5370746722794626E-001   0.2873096435074761E-005   0.6889322813311286E-006   0.5885998056698427E-005   0.1432410397569612E-005
 -0.1641825614147861E+004   0.2105359035350237E+001   0.1846771369616246E-009   0.2811869502047061E-009   0.3143842885083583E-005   0.5488039612828963E-001   0.3018710634758555E-005   0.7120751494249305E-006   0.7751023390447281E-005   0.1875630465432732E-005
 -0.1591913851451701E+004   0.2133299168942020E+001   0.2030036380046332E-009   0.3633987517698914E-009   0.3087792626904162E-005   0.5546388208716792E-001   0.3109402777987023E-005   0.7264774344991730E-006   0.8696542944734473E-005   0.2097340503921343E-005
 -0.1528745640360477E+004   0.2166589952415248E+001   0.2316801945926904E-009   0.4839201355827150E-009   0.3015740328712715E-005   0.5623883526986578E-001   0.3247909135314132E-005   0.7485302287860325E-006   0.9979867046844090E-005   0.2394647397591347E-005
 -0.1498567010696714E+004   0.2181755793018518E+001   0.2479456306265162E-009   0.5502493969378087E-009   0.2980866760589328E-005   0.5662453708937720E-001   0.3324521723781746E-005   0.7607737810584939E-006   0.1063186811987986E-004   0.2544086531570978E-005
 -0.1443603136375954E+004   0.2208181388904174E+001   0.2826048101251022E-009   0.6954229047088443E-009   0.2915903484537884E-005   0.5735475060071128E-001   0.3483113107362938E-005   0.7861096487498082E-006   0.1189536590212976E-004   0.2830532657676263E-005
 -0.1369647825534849E+004   0.2241103210878054E+001   0.3419561545888360E-009   0.9543949141900154E-009   0.2826901726242797E-005   0.5839888057093348E-001   0.3739879153782940E-005   0.8267823880004027E-006   0.1377723630768366E-004   0.3249524033852048E-005
 -0.1273666159696114E+004   0.2278843240767803E+001   0.4490286977829134E-009   0.1380447009374133E-008   0.2710652361051653E-005   0.5987372641525620E-001   0.4161719137557583E-005   0.8928851929833119E-006   0.1661232535274703E-004   0.3864140631048481E-005
 -0.1227959174183289E+004   0.2294437797478469E+001   0.5163176836374214E-009   0.1599870439483789E-008   0.2654446850315382E-005   0.6063007879060343E-001   0.4405691967892862E-005   0.9311380861921609E-006   0.1815492382226892E-004   0.4190937905722879E-005
 -0.1187290246059666E+004   0.2307293290661498E+001   0.5877279802941022E-009   0.1797993344570318E-008   0.2603242016983323E-005   0.6133585050794195E-001   0.4650434070990783E-005   0.9698597714915433E-006   0.1965562671059700E-004   0.4504218870924419E-005
