                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7                         8
                        E                         H                         W                       eta                         l                      n_pg                 Re(omega)                 Im(omega)
  0.9999999999999998E+000   0.2500074631181648E-017   0.5884151798952815E-007   0.5445959105931367E-001                         0                       157  -0.2236101353329785E-008  -0.3992481848716697E+001
                        1                         2                         3                         4                         5                         6                         7                         8                         9                        10
                  alpha_0                   alpha_1                     dE_dx                     dW_dx                       rho                         x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
  0.1000000000826010E+001  -0.1797693134862316E+309   0.0000000000000000E+000   0.0000000000000000E+000   0.1045385509710093E+004   0.0000000000000000E+000   0.0000000000000000E+000   0.0000000000000000E+000   0.0000000000000000E+000   0.0000000000000000E+000
  0.1000058823285492E+001  -0.8860198497198491E+001   0.3623156426298285E-018   0.5659902191292045E-013   0.1045326908231449E+004   0.1606292333592702E-005   0.0000000000000000E+000   0.0000000000000000E+000   0.1557471857711129E-008   0.6170791192807492E-015
  0.1000109669019105E+001  -0.8859506785104211E+001   0.2241893560445063E-018  -0.7604105687387292E-013   0.1045288668193035E+004   0.2023814793648023E-005   0.0000000000000000E+000   0.0000000000000000E+000   0.9724021819431859E-009   0.4127304802288538E-015
  0.1000180830556223E+001  -0.8858535304925365E+001   0.1454099678582038E-018   0.2268634611208529E-013   0.1045229146354774E+004   0.2549875114331648E-005   0.0000000000000000E+000   0.0000000000000000E+000   0.6215838759671168E-009   0.3064155133838956E-015
  0.1000290141770480E+001  -0.8857041616799409E+001   0.1166592222470787E-018   0.2513245865017757E-013   0.1045134861963135E+004   0.3212698922131014E-005   0.0000000000000000E+000   0.0000000000000000E+000   0.4419067758866380E-009   0.1763882112954592E-015
  0.1000462133466804E+001  -0.8854691319123816E+001   0.4671742900328819E-019  -0.4993545779564928E-013   0.1044985197936232E+004   0.4047862871651010E-005   0.0000000000000000E+000   0.0000000000000000E+000   0.2219657278937083E-009   0.1077781860714696E-015
  0.1000734414191235E+001  -0.8850971834323175E+001   0.5017080863303108E-019   0.5689988557639332E-013   0.1044747629069485E+004   0.5100219849931469E-005   0.0000000000000000E+000   0.0000000000000000E+000   0.1825821317372934E-009   0.7931707254639121E-016
  0.1001167499591351E+001  -0.8845060063886532E+001   0.1863371549068765E-019  -0.5489012831510001E-013   0.1044370123984200E+004   0.6426339159328674E-005   0.0000000000000000E+000   0.0000000000000000E+000   0.8832551639181818E-010   0.3815936475160654E-016
  0.1001836214405651E+001  -0.8835936133784973E+001   0.1928688010403523E-019   0.4996823412288278E-013   0.1043777459409188E+004   0.8097610150263124E-005   0.0000000000000000E+000   0.0000000000000000E+000   0.7133414928109023E-010   0.3428350376114159E-016
  0.1002562762685250E+001  -0.8826032394555540E+001   0.9488911149101025E-020  -0.4623980786121003E-013   0.1043126276134086E+004   0.9639739478629828E-005   0.0000000000000000E+000   0.0000000000000000E+000   0.4204378123763439E-010   0.1607377979516535E-016
  0.1003217856639917E+001  -0.8817125069135491E+001   0.8655750722447384E-020   0.4008844373681408E-013   0.1042556546208905E+004   0.1080304305028885E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.3584130144110398E-010   0.1922589804523813E-016
  0.1004402257971200E+001  -0.8801059495698167E+001   0.7525756401652228E-020  -0.3314889474217151E-013   0.1041541918525143E+004   0.1258103745407228E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.2871095004809601E-010   0.1040801971617114E-016
  0.1006395019736181E+001  -0.8774108367376522E+001   0.3493058290878681E-020   0.2784821898424784E-013   0.1039824399944091E+004   0.1511680938651437E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.1629258872693160E-010   0.9709378131455298E-017
  0.1009671153456163E+001  -0.8730026869589114E+001   0.4287515177051853E-020  -0.2417279123721094E-013   0.1036993182374214E+004   0.1855392811519953E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.1472673026021119E-010   0.5288426957793623E-017
  0.1015008461608391E+001  -0.8658833002025697E+001   0.1144669884108194E-020   0.2162229692018865E-013   0.1032397187852716E+004   0.2306711072212440E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.6134099820051536E-011   0.4522136906442674E-017
  0.1023060071527992E+001  -0.8552669433728607E+001   0.2202781170138329E-020  -0.1974843725954693E-013   0.1025212939851865E+004   0.2889147470302178E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.6817674229216585E-011   0.2637939223774868E-017
  0.1028826268949629E+001  -0.8477673165711183E+001   0.3760643357658589E-021   0.1385851585557177E-013   0.1020134452982540E+004   0.3248413501037182E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.2511645703899125E-011   0.2661809241151245E-017
  0.1034401593466519E+001  -0.8406087706656189E+001   0.1626254080671249E-020  -0.5571367155934078E-014   0.1015435726185882E+004   0.3543354301394372E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.4799331156698929E-011   0.2173843495512801E-017
  0.1045318608915866E+001  -0.8267978537330833E+001   0.1295755979414443E-021   0.1996596092474633E-014   0.1006034372730126E+004   0.4076930305722691E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.1182903266463810E-011   0.1978248503256752E-017
  0.1050224395272490E+001  -0.8206831863996324E+001   0.1117884309432957E-020   0.1148362696419854E-013   0.1001820918934230E+004   0.4299480243476383E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.3301526152805613E-011   0.1912274447831182E-017
  0.1055100567070535E+001  -0.8146696916303913E+001   0.9378912148791718E-022  -0.2616651023005071E-013   0.9977461894633370E+003   0.4501906064748250E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.9151601132212292E-012   0.1679755336340135E-017
  0.1063654428191158E+001  -0.8042530883503948E+001   0.7490595206683980E-021   0.3348098940085988E-013   0.9906000906021678E+003   0.4838307068744878E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.2415143119663123E-011   0.1865283732032529E-017
  0.1071570079340621E+001  -0.7947572353452296E+001   0.5263800177907059E-022  -0.4191601715487584E-013   0.9839597783790256E+003   0.5135419978853038E-004   0.0000000000000000E+000   0.0000000000000000E+000   0.6052187512170869E-012   0.1488587975980119E-017
