                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7                         8
                        E                         H                         W                       eta                         l                      n_pg                 Re(omega)                 Im(omega)
  0.9999999999999998E+000   0.1559562908644302E+002   0.1242553970614638E+001   0.6173150458387247E+000                        10                         1   0.5584913443634203E+001   0.3561204001594737E-001
                        1                         2                         3                         4                         5                         6                         7                         8                         9                        10
                  alpha_0                   alpha_1                     dE_dx                     dW_dx                       rho                         x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
 -0.9215465500865881E+004   0.1771528232730021E+001   0.3543124544018008E-023   0.6458291122668051E-036   0.3691718121124179E-005   0.5000000000000000E-001  -0.2387663615492096E-012  -0.7752955342553571E-013  -0.4599331393525452E-028   0.9595706678394548E-028
 -0.8877202503709106E+004   0.1822664118471985E+001   0.3618735849642397E-023   0.3940348725225095E-024   0.3610584266253832E-005   0.5064392748802204E-001  -0.2387982990848778E-012  -0.7738576620798707E-013  -0.3361404384591949E-012  -0.1090673696708049E-012
 -0.8506035230921905E+004   0.1880729555990825E+001   0.4110607424103370E-023   0.1903201647366876E-023   0.3520357098579223E-005   0.5138981975388769E-001  -0.2469582712612675E-012  -0.7943360091492232E-013  -0.7253194470499428E-012  -0.2347502366080724E-012
 -0.8156896446676936E+004   0.1935680730454521E+001   0.5069887988300166E-023   0.4811882753953716E-023   0.3434083848112780E-005   0.5213279064987281E-001  -0.2635506549155262E-012  -0.8373330022821601E-013  -0.1125046726894658E-011  -0.3625507244489588E-012
 -0.7807042788229411E+004   0.1989291172603836E+001   0.6704438586995984E-023   0.1031650062287119E-022   0.3346320562130648E-005   0.5292176226980150E-001  -0.2903311635894546E-012  -0.9062149540959512E-013  -0.1577079765760035E-011  -0.5048798975799746E-012
 -0.7478527984733459E+004   0.2037830483768538E+001   0.9139873575165844E-023   0.1971289229379283E-022   0.3262018959530740E-005   0.5370746722794626E-001  -0.3265922421624692E-012  -0.9972072968287690E-013  -0.2069370476137238E-011  -0.6567701360500418E-012
 -0.7022031571467669E+004   0.2101540288920219E+001   0.1487880985742469E-022   0.4362925151889409E-022   0.3143842885083583E-005   0.5488039612828963E-001  -0.3992984404763635E-012  -0.1172236070236611E-012  -0.2915010625169325E-011  -0.9095600105124468E-012
 -0.6808949678644656E+004   0.2129356934112707E+001   0.1903538522203978E-022   0.6085047826680571E-022   0.3087792626904162E-005   0.5546388208716792E-001  -0.4447339035950998E-012  -0.1278173929686530E-012  -0.3395931394056578E-011  -0.1049014214899781E-011
 -0.6539273675869827E+004   0.2162479664389968E+001   0.2640794048653201E-022   0.9045209167835369E-022   0.3015740328712715E-005   0.5623883526986578E-001  -0.5155286615699386E-012  -0.1439783336066860E-012  -0.4112561681198142E-011  -0.1251569393546952E-011
